ORG_NPI_NUM,Claims,LAT,LNG,ZIP_CODE,Provider Organization Name (Legal Business Name),Provider First Line Business Practice Location Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,White,Non-White,Unknown,% non-white,Masked Racial Diversity,No_Exptirpation,Exptirpation,% treated with extirpation,Masked Extirpation,Zip Code,Latitude,Longitude,Cummulative Claim Count,% of Claims,Deciles,Abbott Sites,Final_Zip_Code,Final_Latitude,Final_Longitude,Min,Max,Range,Average,Mapped_State_Name
1164599643,11,43.270781,-91.484427,52172,VETERANS MEMORIAL HOSPITAL CITY OF WAUKON IA,40 1ST ST SE,WAUKON,IA,11,0,0,0,0%,11,0,0,0%,52172,43.268341,-91.47303,294278,98%,Decile 10,0,52172,43.268341,-91.47303,<10,35,<10-35,12,Iowa
1164952685,11,29.926473,-95.60379,77065,"CY-FAIR MEDICAL CENTER HOSPITAL, LLC",10655 STEEPLETOP DR,HOUSTON,TX,8,3,0,27.27,<100%,11,0,0,0%,-,-,-,294289,98%,Decile 10,0,77065,29.926473,-95.60379,<10,35,<10-35,12,Texas
1164993457,11,33.977521,-88.436749,38821,"MONROE HEALTH SERVICES, INC.",1105 EARL FRYE BLVD.,AMORY,MS,9,2,0,18.18,<100%,11,0,0,0%,38821,33.976509,-88.476738,294300,98%,Decile 10,0,38821,33.976509,-88.476738,<10,35,<10-35,12,Mississippi
1184262800,11,33.050164,-96.87454,75010,SANA HEALTHCARE CARROLLTON,4343 N JOSEY LN,CARROLLTON,TX,11,0,0,0,0%,10,1,9,<100%,75010,33.028309,-96.886345,294311,98%,Decile 10,0,75010,33.028309,-96.886345,<10,35,<10-35,12,Texas
1184812182,11,30.155238,-92.028225,70508,"HEART HOSPITAL OF ACADIANA, LLC",1105 KALISTE SALOOM RD,LAFAYETTE,LA,11,0,0,0,0%,11,0,0,0%,70508,30.173682,-92.026516,294322,98%,Decile 10,0,70508,30.173682,-92.026516,<10,35,<10-35,12,Louisiana
1194763045,11,41.483241,-81.697166,44113,LUTHERAN HOSPITAL,1730 W 25TH ST,CLEVELAND,OH,7,4,0,36.36,<100%,11,0,0,0%,44113,41.487314,-81.707536,294333,98%,Decile 10,0,44113,41.487314,-81.707536,<10,35,<10-35,12,Ohio
1215960315,11,26.564765,-81.03784,33440,HENDRY COUNTY HOSPITAL AUTHORITY,524 W SAGAMORE AVE,CLEWISTON,FL,9,2,0,18.18,<100%,11,0,0,0%,33440,26.753328,-80.941451,294344,98%,Decile 10,0,33440,26.753328,-80.941451,<10,35,<10-35,12,Florida
1215960901,11,39.350021,-83.386108,45123,GREENFIELD AREA MEDICAL CENTER,550 MIRABEAU ST,GREENFIELD,OH,11,0,0,0,0%,11,0,0,0%,45123,39.348698,-83.387703,294355,98%,Decile 10,0,45123,39.348698,-83.387703,<10,35,<10-35,12,Ohio
1225049018,11,47.437935,-93.919202,56636,"DEER RIVER HEALTHCARE CENTER, INC.",115 10TH AVE NE,DEER RIVER,MN,9,2,0,18.18,<100%,11,0,0,0%,56636,47.344215,-93.791946,294366,98%,Decile 10,0,56636,47.344215,-93.791946,<10,35,<10-35,12,Minnesota
1235256884,11,32.321937,-95.302223,75701,EAST TEXAS MEDICAL CENTER,1000 S BECKHAM AVE,TYLER,TX,8,3,0,27.27,<100%,11,0,0,0%,75701,32.338701,-95.29114,294377,98%,Decile 10,0,75701,32.338701,-95.29114,<10,35,<10-35,12,Texas
1235290818,11,34.122501,-117.320138,92411,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DR,SAN BERNARDINO,CA,4,7,0,63.63,<100%,11,0,0,0%,92411,34.131821,-117.321014,294388,98%,Decile 10,0,92411,34.131821,-117.321014,<10,35,<10-35,12,California
1245617562,11,29.812965,-92.405155,70548,"KAPLAN GENERAL HOSPITAL, INC.",1310 W 7TH ST,KAPLAN,LA,10,1,0,9.09,<100%,11,0,0,0%,-,-,-,294399,98%,Decile 10,0,70548,29.812965,-92.405155,<10,35,<10-35,12,Louisiana
1255302923,11,35.671109,-88.399952,38351,LEXINGTON HOSPITAL CORPORATION,200 W CHURCH ST,LEXINGTON,TN,10,1,0,9.09,<100%,11,0,0,0%,38351,35.655248,-88.398664,294410,98%,Decile 10,0,38351,35.655248,-88.398664,<10,35,<10-35,12,Tennessee
1255421210,11,39.86304,-95.554804,66434,HIAWATHA HOSPITAL ASSOCIATION INC,300 UTAH ST,HIAWATHA,KS,10,0,1,0,0%,11,0,0,0%,66434,39.852163,-95.530972,294421,98%,Decile 10,0,66434,39.852163,-95.530972,<10,35,<10-35,12,Kansas
1265595144,11,42.476151,-91.893691,50644,PEOPLE'S MEMORIAL HOSPITAL,1600 1ST ST E,INDEPENDENCE,IA,11,0,0,0,0%,11,0,0,0%,50644,42.470036,-91.874601,294432,98%,Decile 10,0,50644,42.470036,-91.874601,<10,35,<10-35,12,Iowa
1275620536,11,40.227773,-78.759252,15963,"WINDBER HOSPITAL, INC.",600 SOMERSET AVE,WINDBER,PA,11,0,0,0,0%,11,0,0,0%,15963,40.241978,-78.838278,294443,98%,Decile 10,0,15963,40.241978,-78.838278,<10,35,<10-35,12,Pennsylvania
1336125533,11,42.328779,-111.271877,83254,BEAR LAKE COUNTY MEMORIAL HOSPITAL,164 S 5TH ST,MONTPELIER,ID,10,1,0,9.09,<100%,11,0,0,0%,83254,42.316278,-111.300246,294454,98%,Decile 10,0,83254,42.316278,-111.300246,<10,35,<10-35,12,Idaho
1346247368,11,40.214893,-74.078907,7753,MERIDIAN HOSPITALS CORPORATION,1945 ROUTE 33,NEPTUNE,NJ,9,1,1,9.09,<100%,11,0,0,0%,7753,40.216829,-74.069941,294465,98%,Decile 10,0,7753,40.216829,-74.069941,<10,35,<10-35,12,New Jersey
1346381415,11,37.787236,-120.759202,95361,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,11,0,0,0,0%,11,0,0,0%,95361,37.757544,-120.860998,294476,98%,Decile 10,0,95361,37.757544,-120.860998,<10,35,<10-35,12,California
1366685992,11,35.71448,-90.027718,72370,SMC-MISSISSIPPI COUNTY HOSPITAL SYSTEM,611 W LEE AVE,OSCEOLA,AR,5,6,0,54.54,<100%,11,0,0,0%,72370,35.699864,-89.975624,294487,98%,Decile 10,0,72370,35.699864,-89.975624,<10,35,<10-35,12,Arkansas
1376579557,11,44.541099,-69.573012,4901,EASTERN MAINE HEALTHCARE SYSTEMS INLAND HOSPITAL,200 KENNEDY MEMORIAL DR,WATERVILLE,ME,11,0,0,0,0%,11,0,0,0%,4901,44.543658,-69.666453,294498,98%,Decile 10,0,4901,44.543658,-69.666453,<10,35,<10-35,12,Maine
1396767158,11,35.04344,-94.61042,74953,LEFLORE COUNTY HOSPITAL AUTHORITY,105 WALL STREET,POTEAU,OK,10,1,0,9.09,<100%,11,0,0,0%,74953,35.043501,-94.612354,294509,98%,Decile 10,0,74953,35.043501,-94.612354,<10,35,<10-35,12,Oklahoma
1407829567,11,37.309082,-84.950978,42539,CASEY COUNTY HOSPITAL DISTRICT,187 WOLFORD AVE,LIBERTY,KY,11,0,0,0,0%,11,0,0,0%,42539,37.318352,-84.933014,294520,98%,Decile 10,0,42539,37.318352,-84.933014,<10,35,<10-35,12,Kentucky
1417913419,11,35.851011,-92.094066,72560,"WHITE RIVER HEALTH SYSTEM, INC.",2106 E MAIN ST,MOUNTAIN VIEW,AR,11,0,0,0,0%,11,0,0,0%,72560,35.856613,-92.082993,294531,98%,Decile 10,0,72560,35.856613,-92.082993,<10,35,<10-35,12,Arkansas
1427001445,11,42.424786,-88.608011,60033,MERCY HARVARD HOSPITAL INC,901 GRANT ST,HARVARD,IL,11,0,0,0,0%,11,0,0,0%,60033,42.426341,-88.607018,294542,98%,Decile 10,0,60033,42.426341,-88.607018,<10,35,<10-35,12,Illinois
1437482817,11,30.298246,-91.83357,70517,"ST MARTIN HOSPITAL, INC.",210 CHAMPAGNE BOULEVARD,BREAUX BRIDGE,LA,6,5,0,45.45,<100%,11,0,0,0%,70517,30.282709,-91.889855,294553,98%,Decile 10,0,70517,30.282709,-91.889855,<10,35,<10-35,12,Louisiana
1447723945,11,34.165413,-79.260831,29574,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,2829 E HIGHWAY 76,MULLINS,SC,4,7,0,63.63,<100%,11,0,0,0%,-,-,-,294564,98%,Decile 10,0,29574,34.165413,-79.260831,<10,35,<10-35,12,South Carolina
1457520942,11,34.894366,-114.640335,92363,"COMMUNITY HEALTHCARE PARTNER, INC",1401 BAILEY AVENUE,NEEDLES,CA,8,3,0,27.27,<100%,11,0,0,0%,92363,34.833136,-114.617676,294575,98%,Decile 10,0,92363,34.833136,-114.617676,<10,35,<10-35,12,California
1477525566,11,47.743247,-96.555408,56716,RIVERVIEW HEALTHCARE ASSOCIATION,323 S MINNESOTA ST,CROOKSTON,MN,10,1,0,9.09,<100%,11,0,0,0%,56716,47.773499,-96.617455,294586,98%,Decile 10,0,56716,47.773499,-96.617455,<10,35,<10-35,12,Minnesota
1487220307,11,34.314345,-80.573719,29020,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,1315 ROBERTS ST,CAMDEN,SC,7,4,0,36.36,<100%,11,0,0,0%,-,-,-,294597,98%,Decile 10,0,29020,34.314345,-80.573719,<10,35,<10-35,12,South Carolina
1487253449,11,35.455761,-86.484563,37160,"VANDERBILT BEDFORD HOSPITAL, LLC",2835 HIGHWAY 231 N,SHELBYVILLE,TN,9,2,0,18.18,<100%,11,0,0,0%,-,-,-,294608,98%,Decile 10,0,37160,35.455761,-86.484563,<10,35,<10-35,12,Tennessee
1508810177,11,43.404109,-94.805056,51334,AVERA HOLY FAMILY,826 N 8TH ST,ESTHERVILLE,IA,11,0,0,0,0%,11,0,0,0%,51334,43.409575,-94.833711,294619,98%,Decile 10,0,51334,43.409575,-94.833711,<10,35,<10-35,12,Iowa
1528162799,11,44.043516,-71.9122,3785,COTTAGE HOSPITAL,90 SWIFTWATER RD,WOODSVILLE,NH,11,0,0,0,0%,11,0,0,0%,3785,44.135401,-72.023245,294630,98%,Decile 10,0,3785,44.135401,-72.023245,<10,35,<10-35,12,New Hampshire
1538178520,11,45.574381,-95.33678,56334,GLACIAL RIDGE HOSPITAL DISTRICT,10 4TH AVE SE,GLENWOOD,MN,10,0,1,0,0%,11,0,0,0%,56334,45.646577,-95.38986,294641,98%,Decile 10,0,56334,45.646577,-95.38986,<10,35,<10-35,12,Minnesota
1558364760,11,39.560035,-97.638951,66901,CLOUD COUNTY HEALTH CENTER INC,1100 HIGHLAND DR,CONCORDIA,KS,11,0,0,0,0%,11,0,0,0%,66901,39.553883,-97.660751,294652,98%,Decile 10,0,66901,39.553883,-97.660751,<10,35,<10-35,12,Kansas
1558479824,11,46.720894,-88.321592,49946,BARAGA COUNTY MEMORIAL HOSPITAL,18341 US HIGHWAY 41,LANSE,MI,10,1,0,9.09,<100%,11,0,0,0%,49946,46.731697,-88.423485,294663,98%,Decile 10,0,49946,46.731697,-88.423485,<10,35,<10-35,12,Michigan
1568453389,11,34.447233,-87.308593,35650,"ATTENTUS MOULTON, LLC",202 HOSPITAL ST,MOULTON,AL,8,3,0,27.27,<100%,11,0,0,0%,35650,34.483429,-87.285378,294674,98%,Decile 10,0,35650,34.483429,-87.285378,<10,35,<10-35,12,Alabama
1588764898,11,40.866364,-97.595637,68467,YORK GENERAL HOSPITAL,2222 N LINCOLN AVE,YORK,NE,11,0,0,0,0%,11,0,0,0%,68467,40.882476,-97.592109,294685,98%,Decile 10,0,68467,40.882476,-97.592109,<10,35,<10-35,12,Nebraska
1598860215,11,45.099093,-94.541307,55355,COUNTY OF MEEKER,612 S SIBLEY AVE,LITCHFIELD,MN,11,0,0,0,0%,11,0,0,0%,55355,45.119354,-94.528961,294696,98%,Decile 10,0,55355,45.119354,-94.528961,<10,35,<10-35,12,Minnesota
1659472447,11,40.667866,-78.250746,16686,TYRONE HOSPITAL,187 HOSPITAL DR,TYRONE,PA,11,0,0,0,0%,11,0,0,0%,16686,40.674633,-78.252191,294707,98%,Decile 10,0,16686,40.674633,-78.252191,<10,35,<10-35,12,Pennsylvania
1659856060,11,34.998714,-80.098785,28170,THE CHARLOTTE-MECKLENBURG HOSPITAL AUTHORITY,2301 US HIGHWAY 74 W,WADESBORO,NC,5,6,0,54.54,<100%,11,0,0,0%,-,-,-,294718,98%,Decile 10,0,28170,34.998714,-80.098785,<10,35,<10-35,12,North Carolina
1700471497,11,35.461181,-97.397639,73110,"SSM HEALTH CARE OF OKLAHOMA, INC",2825 PARKLAWN DR,MIDWEST CITY,OK,11,0,0,0,0%,10,1,9,<100%,-,-,-,294729,98%,Decile 10,0,73110,35.461181,-97.397639,<10,35,<10-35,12,Oklahoma
1710951686,11,41.757959,-94.923571,50025,AUDUBON COUNTY MEMORIAL HOSPITAL,515 PACIFIC AVE,AUDUBON,IA,11,0,0,0,0%,11,0,0,0%,50025,41.715343,-94.937767,294740,98%,Decile 10,0,50025,41.715343,-94.937767,<10,35,<10-35,12,Iowa
1720019995,11,25.85219,-80.207174,33150,"NORTH SHORE MEDICAL CENTER, INC.",1100 NW 95TH ST,MIAMI,FL,2,9,0,81.81,<100%,11,0,0,0%,33150,25.860064,-80.214148,294751,98%,Decile 10,0,33150,25.860064,-80.214148,<10,35,<10-35,12,Florida
1730223967,11,43.193667,-124.173269,97423,COQUILLE VALLEY HOSPITAL DISTRICT,940 EAST FIFTH STREET,COQUILLE,OR,11,0,0,0,0%,11,0,0,0%,97423,43.179488,-124.179426,294762,98%,Decile 10,0,97423,43.179488,-124.179426,<10,35,<10-35,12,Oregon
1730297409,11,38.382552,-97.699453,67460,"MCPHERSON HOSPITAL, INC.",1000 HOSPITAL DR,MCPHERSON,KS,11,0,0,0,0%,11,0,0,0%,67460,38.378744,-97.670998,294773,98%,Decile 10,0,67460,38.378744,-97.670998,<10,35,<10-35,12,Kansas
1740256668,11,44.05857,-93.519385,56093,MAYO CLINIC HEALTH SYSTEM-SOUTHWEST MINNESOTA REGION,501 NORTH STATE STREET,WASECA,MN,11,0,0,0,0%,11,0,0,0%,56093,44.081665,-93.5084,294784,98%,Decile 10,0,56093,44.081665,-93.5084,<10,35,<10-35,12,Minnesota
1750326880,11,39.630056,-80.763963,26155,WETZEL COUNTY HOSPITAL ASSOCIATION,3 EAST BENJAMIN DRIVE,NEW MARTINSVILLE,WV,11,0,0,0,0%,11,0,0,0%,26155,39.681071,-80.850198,294795,98%,Decile 10,0,26155,39.681071,-80.850198,<10,35,<10-35,12,West Virginia
1770542904,11,47.981053,-91.656877,55731,ELY-BLOOMENSON COMMUNITY HOSPITAL,328 W CONAN ST,ELY,MN,11,0,0,0,0%,11,0,0,0%,55731,47.900717,-91.87181,294806,98%,Decile 10,0,55731,47.900717,-91.87181,<10,35,<10-35,12,Minnesota
1780823021,11,31.417316,-97.755931,76528,CORYELL COUNTY MEMORIAL HOSPITAL AUTHORITY,1507 W MAIN ST,GATESVILLE,TX,10,1,0,9.09,<100%,11,0,0,0%,76528,31.434971,-97.779125,294817,98%,Decile 10,0,76528,31.434971,-97.779125,<10,35,<10-35,12,Texas
1790721280,11,42.843155,-96.975173,57069,SANFORD HEALTH NETWORK,20 S PLUM ST,VERMILLION,SD,10,1,0,9.09,<100%,11,0,0,0%,57069,42.779164,-96.919742,294828,98%,Decile 10,0,57069,42.779164,-96.919742,<10,35,<10-35,12,South Dakota
1790888089,11,32.407098,-82.078788,30439,HOSPITAL AUTHORITY OF CANDLER COUNTY,400 CEDAR STREET,METTER,GA,6,5,0,45.45,<100%,11,0,0,0%,30439,32.406982,-82.065628,294839,98%,Decile 10,0,30439,32.406982,-82.065628,<10,35,<10-35,12,Georgia
1811984388,11,42.459988,-87.865021,60099,"MIDWESTERN REGIONAL MEDICAL CENTER, INC.",2501 EMMAUS AVE,ZION,IL,8,3,0,27.27,<100%,11,0,0,0%,-,-,-,294850,98%,Decile 10,0,60099,42.459988,-87.865021,<10,35,<10-35,12,Illinois
1821450255,11,29.979648,-95.572877,77070,FIRST TEXAS HOSPITAL CY-FAIR LLC,9922 LOUETTA RD,HOUSTON,TX,8,3,0,27.27,<100%,11,0,0,0%,77070,30.001225,-95.561318,294861,98%,Decile 10,0,77070,30.001225,-95.561318,<10,35,<10-35,12,Texas
1831183748,11,32.767333,-93.014942,71040,HOMER MEMORIAL HOSPITAL,620 EAST COLLEGE ST,HOMER,LA,7,4,0,36.36,<100%,11,0,0,0%,71040,32.794346,-93.061714,294872,98%,Decile 10,0,71040,32.794346,-93.061714,<10,35,<10-35,12,Louisiana
1841261104,11,43.018658,-96.460404,51023,HAWARDEN REGIONAL HEALTHCARE,1111 11TH ST,HAWARDEN,IA,11,0,0,0,0%,11,0,0,0%,51023,42.998442,-96.479944,294883,98%,Decile 10,0,51023,42.998442,-96.479944,<10,35,<10-35,12,Iowa
1841361276,11,43.074041,-94.219184,50511,KOSSUTH REGIONAL HEALTH CENTER,1515 S PHILLIPS ST,ALGONA,IA,11,0,0,0,0%,11,0,0,0%,50511,43.05653,-94.225761,294894,98%,Decile 10,0,50511,43.05653,-94.225761,<10,35,<10-35,12,Iowa
1861994808,11,31.95067,-106.433518,79934,"HCN EP HORIZON CITY, LLC",11274 MCCOMBS ST,EL PASO,TX,9,2,0,18.18,<100%,11,0,0,0%,-,-,-,294905,98%,Decile 10,0,79934,31.95067,-106.433518,<10,35,<10-35,12,Texas
1871574822,11,40.466214,-85.340374,47348,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL INC,410 PILGRIM BLVD,HARTFORD CITY,IN,11,0,0,0,0%,11,0,0,0%,47348,40.467917,-85.372478,294916,98%,Decile 10,0,47348,40.467917,-85.372478,<10,35,<10-35,12,Indiana
1881739613,11,35.986677,-114.809401,89005,BOULDER CITY HOSPITAL INC,901 ADAMS BLVD,BOULDER CITY,NV,10,1,0,9.09,<100%,11,0,0,0%,89005,35.967655,-114.842934,294927,98%,Decile 10,0,89005,35.967655,-114.842934,<10,35,<10-35,12,Nevada
1891766317,11,38.207527,-89.992598,62278,RED BUD ILLINOIS HOSPITAL COMPANY LLC,325 SPRING ST,RED BUD,IL,11,0,0,0,0%,11,0,0,0%,62278,38.209042,-89.997032,294938,98%,Decile 10,0,62278,38.209042,-89.997032,<10,35,<10-35,12,Illinois
1902857766,11,32.885612,-96.942661,75039,COLUMBIA MEDICAL CENTER OF LAS COLINAS INC,6800 N MACARTHUR BLVD,IRVING,TX,5,6,0,54.54,<100%,11,0,0,0%,75039,32.901077,-96.957405,294949,98%,Decile 10,0,75039,32.901077,-96.957405,<10,35,<10-35,12,Texas
1902996119,11,41.896637,-80.585178,44030,UNIVERSITY HOSPITALS CONNEAUT MEDICAL CENTER,158 W MAIN RD,CONNEAUT,OH,11,0,0,0,0%,11,0,0,0%,44030,41.937673,-80.586805,294960,98%,Decile 10,0,44030,41.937673,-80.586805,<10,35,<10-35,12,Ohio
1912960758,11,42.10602,-90.682756,52060,JACKSON COUNTY PUBLIC HOSPITAL,601 HOSPITAL DRIVE,MAQUOKETA,IA,10,0,1,0,0%,11,0,0,0%,52060,42.047337,-90.659729,294971,98%,Decile 10,0,52060,42.047337,-90.659729,<10,35,<10-35,12,Iowa
1932123569,11,41.984442,-72.263453,6076,"JOHNSON MEMORIAL HOSPITAL, INC.",201 CHESTNUT HILL ROAD,STAFFORD SPRINGS,CT,10,0,1,0,0%,11,0,0,0%,6076,41.979595,-72.391106,294982,98%,Decile 10,0,6076,41.979595,-72.391106,<10,35,<10-35,12,Connecticut
1952379547,11,44.840242,-108.164383,82431,NORTH BIG HORN HOSPITAL,1115 LANE 12,LOVELL,WY,11,0,0,0,0%,11,0,0,0%,82431,44.825806,-108.390289,294993,98%,Decile 10,0,82431,44.825806,-108.390289,<10,35,<10-35,12,Wyoming
1972594877,11,41.902172,-87.683337,60622,HUMBOLDT PARK HEALTH,1044 NORTH FRANCISCO,CHICAGO,IL,3,8,0,72.72,<100%,11,0,0,0%,60622,41.900679,-87.699671,295004,98%,Decile 10,0,60622,41.900679,-87.699671,<10,35,<10-35,12,Illinois
1982600920,11,39.825228,-120.477053,96122,EASTERN PLUMAS HEALTH CARE DISTRICT,500 1ST AVE,PORTOLA,CA,10,0,1,0,0%,11,0,0,0%,96122,39.805639,-120.462319,295015,98%,Decile 10,0,96122,39.805639,-120.462319,<10,35,<10-35,12,California
1982697678,11,33.765639,-117.790075,92705,"ORANGE COUNTY GLOBAL MEDICAL CENTER, INC",1001 N TUSTIN AVE,SANTA ANA,CA,7,4,0,36.36,<100%,11,0,0,0%,92705,33.754284,-117.832802,295026,98%,Decile 10,0,92705,33.754284,-117.832802,<10,35,<10-35,12,California
1992910152,11,41.209283,-73.164603,6610,BRIDGEPORT HOSPITAL,267 GRANT STREET,BRIDGEPORT,CT,9,2,0,18.18,<100%,11,0,0,0%,6610,41.188987,-73.166436,295037,98%,Decile 10,0,6610,41.188987,-73.166436,<10,35,<10-35,12,Connecticut
1003192311,10,29.212328,-96.280585,77437,EL CAMPO MEMORIAL HOSPITAL,303 SANDY CORNER RD,EL CAMPO,TX,7,3,0,30,-,10,0,0,0%,77437,29.219305,-96.291504,295047,98%,Decile 10,0,77437,29.219305,-96.291504,<10,35,<10-35,12,Texas
1013386143,10,40.755897,-74.217961,7018,"EOH ACQUISITION GROUP, LLC",300 CENTRAL AVE,EAST ORANGE,NJ,0,9,1,90,-,10,0,0,0%,7018,40.754532,-74.213852,295057,98%,Decile 10,0,7018,40.754532,-74.213852,<10,35,<10-35,12,New Jersey
1023636545,10,37.681264,-122.480589,94015,AHMC SETON MEDICAL CENTER LLC,1900 SULLIVAN AVE,DALY CITY,CA,8,2,0,20,-,10,0,0,0%,-,-,-,295067,98%,Decile 10,0,94015,37.681264,-122.480589,<10,35,<10-35,12,California
1033180195,10,27.900707,-81.58445,33853,LAKE WALES HOSPITAL CORPORATION,410 S 11TH ST,LAKE WALES,FL,10,0,0,0,-,10,0,0,0%,33853,27.896614,-81.565241,295077,98%,Decile 10,0,33853,27.896614,-81.565241,<10,35,<10-35,12,Florida
1053425124,10,39.282802,-89.883939,62626,CARLINVILLE AREA HOSPITAL ASSOCIATION,20733 NORTH BROAD STREET,CARLINVILLE,IL,10,0,0,0,-,10,0,0,0%,62626,39.298395,-89.882966,295087,98%,Decile 10,0,62626,39.298395,-89.882966,<10,35,<10-35,12,Illinois
1053488387,10,45.651783,-109.217531,59019,"STILLWATER HOSPITAL ASSOCIATION, INC.",710 N 11TH STREET,COLUMBUS,MT,10,0,0,0,-,10,0,0,0%,59019,45.642832,-109.242273,295097,98%,Decile 10,0,59019,45.642832,-109.242273,<10,35,<10-35,12,Montana
1053499350,10,36.720987,-85.674109,42167,"MONROE MEDICAL FOUNDATION, INC.",529 CAPP HARLAN RD,TOMPKINSVILLE,KY,10,0,0,0,-,10,0,0,0%,42167,36.698799,-85.676392,295107,98%,Decile 10,0,42167,36.698799,-85.676392,<10,35,<10-35,12,Kentucky
1053972760,10,27.900707,-81.58445,33853,ADVENTHEALTH POLK SOUTH INC,410 S 11TH ST,LAKE WALES,FL,10,0,0,0,-,10,0,0,0%,-,-,-,295117,98%,Decile 10,0,33853,27.900707,-81.58445,<10,35,<10-35,12,Florida
1063429694,10,40.817854,-98.005876,68818,"MEMORIAL COMMUNITY HEALTH, INC",1423 7TH ST,AURORA,NE,10,0,0,0,-,10,0,0,0%,68818,40.871208,-98.010315,295127,98%,Decile 10,0,68818,40.871208,-98.010315,<10,35,<10-35,12,Nebraska
1073043592,10,29.724893,-95.363752,77004,"HOUSTON - PPH, LLC",1313 HERMANN DR,HOUSTON,TX,6,4,0,40,-,10,0,0,0%,77004,29.722719,-95.387543,295137,98%,Decile 10,0,77004,29.722719,-95.387543,<10,35,<10-35,12,Texas
1073566949,10,37.64833,-95.45719,66720,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,629 S PLUMMER AVE,CHANUTE,KS,9,1,0,10,-,10,0,0,0%,66720,37.675374,-95.472461,295147,98%,Decile 10,0,66720,37.675374,-95.472461,<10,35,<10-35,12,Kansas
1083654883,10,42.014771,-94.376743,50129,GREENE COUNTY MEDICAL CENTER,1000 W LINCOLN WAY,JEFFERSON,IA,10,0,0,0,-,10,0,0,0%,50129,42.015949,-94.388992,295157,98%,Decile 10,0,50129,42.015949,-94.388992,<10,35,<10-35,12,Iowa
1184132524,10,32.965131,-94.951917,75686,PITTSBURG HOSPITAL LLC,2701 US HIGHWAY 271 N,PITTSBURG,TX,6,3,1,30,-,10,0,0,0%,-,-,-,295167,98%,Decile 10,0,75686,32.965131,-94.951917,<10,35,<10-35,12,Texas
1184645434,10,42.83402,-91.426319,52043,CENTRAL COMMUNITY HOSPITAL,901 DAVIDSON STREET NW,ELKADER,IA,10,0,0,0,-,10,0,0,0%,52043,42.86058,-91.417069,295177,98%,Decile 10,0,52043,42.86058,-91.417069,<10,35,<10-35,12,Iowa
1184679292,10,33.44553,-90.686995,38751,SOUTH SUNFLOWER COUNTY HOSPITAL,121 E BAKER ST,INDIANOLA,MS,5,5,0,50,-,10,0,0,0%,38751,33.457715,-90.649897,295187,98%,Decile 10,0,38751,33.457715,-90.649897,<10,35,<10-35,12,Mississippi
1194705202,10,33.736458,-114.687973,92225,PALO VERDE HEALTH CARE DISTRICT,250 N 1ST ST,BLYTHE,CA,8,2,0,20,-,10,0,0,0%,92225,33.612948,-114.595072,295197,98%,Decile 10,0,92225,33.612948,-114.595072,<10,35,<10-35,12,California
1205833241,10,31.892384,-92.657875,71483,"CLHG-WINN, LLC",301 W BOUNDARY AVE,WINNFIELD,LA,9,1,0,10,-,10,0,0,0%,71483,31.9249,-92.6451,295207,98%,Decile 10,0,71483,31.9249,-92.6451,<10,35,<10-35,12,Louisiana
1225086028,10,33.42744,-111.934004,85281,ST LUKES MEDICAL CENTER LP,1500 S MILL AVE,TEMPE,AZ,7,3,0,30,-,10,0,0,0%,85281,33.412361,-111.940605,295217,98%,Decile 10,0,85281,33.412361,-111.940605,<10,35,<10-35,12,Arizona
1225191687,10,45.751262,-92.692383,54840,BURNETT MEDICAL CENTER INC,257 W SAINT GEORGE AVE,GRANTSBURG,WI,10,0,0,0,-,10,0,0,0%,54840,45.774681,-92.686718,295227,98%,Decile 10,0,54840,45.774681,-92.686718,<10,35,<10-35,12,Wisconsin
1255337473,10,43.07105,-72.682202,5353,CARLOS G. OTIS HEALTH CARE CENTER INC.,185 GRAFTON RD,TOWNSHEND,VT,9,0,1,0,-,10,0,0,0%,5353,43.048966,-72.668241,295237,98%,Decile 10,0,5353,43.048966,-72.668241,<10,35,<10-35,12,Vermont
1275560617,10,46.366483,-112.772501,59722,POWELL COUNTY MEMORIAL HOSPITAL ASSOCIATION INC.,1100 HOLLENBACK LANE,DEER LODGE,MT,10,0,0,0,-,10,0,0,0%,59722,46.413536,-112.726776,295247,98%,Decile 10,0,59722,46.413536,-112.726776,<10,35,<10-35,12,Montana
1285065623,10,32.801213,-98.88698,76424,STEPHENS MEMORIAL HOSPITAL DISTRICT,200 S GENEVA ST,BRECKENRIDGE,TX,10,0,0,0,-,10,0,0,0%,76424,32.753952,-98.887146,295257,98%,Decile 10,0,76424,32.753952,-98.887146,<10,35,<10-35,12,Texas
1285164046,10,33.843635,-88.565615,39730,"BOA VIDA HOSPITAL OF ABERDEEN, MS, LLC",400 S CHESTNUT ST,ABERDEEN,MS,7,3,0,30,-,10,0,0,0%,-,-,-,295267,98%,Decile 10,0,39730,33.843635,-88.565615,<10,35,<10-35,12,Mississippi
